"id_pesq","pesquisador_padronizado","genero","grande_area","area_macro","grande_area - area_macro_CAPES","area_sub","grande_area_freq","grande_area_score_sum","area","area_freq","area_score_sum","h_index","nivel_producao","nivel_producao_3grupos","i10_index","works_count","cited_by_count","id_inst","inst_padronizada","igc_faixa","tem_igc","igc_categoria","class_instituicao","tipo_ies","tipo_ies_corrigido","grupo_if_ceft","inst_categoria","categoria_administrativa","regiao_corrigida","uf","num_chamadas_participou","ch_2014","ch_2016","ch_2018","ch_2020","ch_2022","ch_2024","oa_author_id","ano_chamada","periodo_vigencia","periodo_vigencia_anos","anos_vigencia"
69,"Luciana Helena Cajas Mazzutti","Feminino","Art","Humanas","Linguística, Letras e Artes","humanities",10,4.8587006,"Humanities",9,5.658027710000001,1,"Muito Baixa","Baixa produção",0,10,3,45,"INSTITUTO FEDERAL DE EDUCACAO CIENCIA E TECNOLOGIA DA BAHIA",4,1,"IGC Alto","INSTITUTO FEDERAL","publica_federal","IES Pública Federal",1,"PUBLICA","PUBLICA FEDERAL","Nordeste","BA",1,0,0,0,1,0,0,"https://openalex.org/A5075637485","2020 (CNPq 13/2020)","2020-2021","2020-2021",1
70,"Maria Iraildes de Almeida Silva Matias","Feminino","Geography","Humanas","Ciências Humanas","humanities",7,3.392680180000001,"Humanities",7,2.81484852,2,"Baixa","Baixa produção",1,16,99,45,"INSTITUTO FEDERAL DE EDUCACAO CIENCIA E TECNOLOGIA DA BAHIA",4,1,"IGC Alto","INSTITUTO FEDERAL","publica_federal","IES Pública Federal",1,"PUBLICA","PUBLICA FEDERAL","Nordeste","BA",1,0,1,0,0,0,0,"https://openalex.org/A5014349213","2016 (CNPq 07/2016)","2016-2018","2016-2018",2
71,"Joice Neves Reis Pedreira","Feminino","Biology","Biológicas","Ciências Biológicas","microbiology",8,2.911910390000001,"Microbiology",6,2.88864957,2,"Baixa","Baixa produção",0,9,16,45,"INSTITUTO FEDERAL DE EDUCACAO CIENCIA E TECNOLOGIA DA BAHIA",4,1,"IGC Alto","INSTITUTO FEDERAL","publica_federal","IES Pública Federal",1,"PUBLICA","PUBLICA FEDERAL","Nordeste","BA",4,0,1,1,1,1,0,"https://openalex.org/A5062177984","2016 (CNPq 07/2016); 2018 (CNPq 05/2018); 2020 (CNPq 13/2020); 2022 (CNPq 35/2022)","2016-2018; 2018-2020; 2020-2021; 2022-2024","2016-2024",8
72,"Plínio Martins Falcão","Masculino","Geography","Humanas","Ciências Humanas","humanities",6,2.48031704,"Humanities",4,2.70983495,1,"Muito Baixa","Baixa produção",0,9,3,45,"INSTITUTO FEDERAL DE EDUCACAO CIENCIA E TECNOLOGIA DA BAHIA",4,1,"IGC Alto","INSTITUTO FEDERAL","publica_federal","IES Pública Federal",1,"PUBLICA","PUBLICA FEDERAL","Nordeste","BA",1,0,0,1,0,0,0,"https://openalex.org/A5049411698","2018 (CNPq 05/2018)","2018-2020","2018-2020",2
73,"Rafael Oliva Trocoli","Masculino","Biology","Multidisciplinar","Ciências Biológicas","horticulture",6,3.32497105,"Horticulture",4,1.87199829,3,"Baixa","Baixa produção",1,8,33,45,"INSTITUTO FEDERAL DE EDUCACAO CIENCIA E TECNOLOGIA DA BAHIA",4,1,"IGC Alto","INSTITUTO FEDERAL","publica_federal","IES Pública Federal",1,"PUBLICA","PUBLICA FEDERAL","Nordeste","BA",2,0,0,0,0,1,1,"https://openalex.org/A5039622350","2022 (CNPq 35/2022); 2024 (CNPq 07/2024)","2022-2024; 2024-2027","2022-2027",5
74,"Carlindo Santos Rodrigues","Masculino","Biology","Multidisciplinar","Ciências Biológicas","animal science",105,41.63710980500001,"Animal science",43,21.33621581,14,"Alta","Alta produção",21,139,612,45,"INSTITUTO FEDERAL DE EDUCACAO CIENCIA E TECNOLOGIA DA BAHIA",4,1,"IGC Alto","INSTITUTO FEDERAL","publica_federal","IES Pública Federal",1,"PUBLICA","PUBLICA FEDERAL","Nordeste","BA",2,1,1,0,0,0,0,"https://openalex.org/A5060334397","2014 (PIBIC-EM 2014-2016)","2014-2016","2014-2016",2
75,"Francisco Dantas Nobre Neto","Masculino","Computer science","Humanas","Ciências Exatas e da Terra","humanities",6,3.90792052,"Humanities",4,1.97569714,3,"Baixa","Baixa produção",1,8,52,46,"INSTITUTO FEDERAL DE EDUCACAO CIENCIA E TECNOLOGIA DA PARAIBA",4,1,"IGC Alto","INSTITUTO FEDERAL","publica_federal","IES Pública Federal",1,"PUBLICA","PUBLICA FEDERAL","Nordeste","PB",2,0,0,0,0,1,1,"https://openalex.org/A5108617267","2022 (CNPq 35/2022); 2024 (CNPq 07/2024)","2022-2024; 2024-2027","2022-2027",5
76,"Girlene Marques Formiga","Feminino","Philosophy","Humanas","Ciências Humanas","humanities",17,7.020457970000001,"Humanities",16,8.943495549999998,0,"Muito Baixa","Baixa produção",0,22,0,46,"INSTITUTO FEDERAL DE EDUCACAO CIENCIA E TECNOLOGIA DA PARAIBA",4,1,"IGC Alto","INSTITUTO FEDERAL","publica_federal","IES Pública Federal",1,"PUBLICA","PUBLICA FEDERAL","Nordeste","PB",3,0,1,1,1,0,0,"https://openalex.org/A5041053867","2016 (CNPq 07/2016); 2018 (CNPq 05/2018); 2020 (CNPq 13/2020)","2016-2018; 2018-2020; 2020-2021","2016-2021",5
77,"Aleksandro Guedes de Lima","Masculino","Não classificado","Não classificado","Não aplicável","Não classificado",,,"Sem dados",,,,"Sem dados","Baixa produção",,,,46,"INSTITUTO FEDERAL DE EDUCACAO CIENCIA E TECNOLOGIA DA PARAIBA",4,1,"IGC Alto","INSTITUTO FEDERAL","publica_federal","IES Pública Federal",1,"PUBLICA","PUBLICA FEDERAL","Nordeste","PB",2,1,1,0,0,0,0,"Sem dados","2014 (PIBIC-EM 2014-2016)","2014-2016","2014-2016",2
78,"Eugenio Bastos da Costa","Masculino","Materials science","Humanas","Multidisciplinar","humanities",6,3.16853303,"Humanities",4,2.2944803,5,"Média","Média produção",4,10,256,47,"INSTITUTO FEDERAL DE EDUCACAO CIENCIA E TECNOLOGIA DE ALAGOAS",3,1,"IGC Médio","INSTITUTO FEDERAL","publica_federal","IES Pública Federal",1,"PUBLICA","PUBLICA FEDERAL","Nordeste","AL",1,0,0,0,0,0,1,"https://openalex.org/A5004501820","2024 (CNPq 07/2024)","2024-2027","2024-2027",3
79,"Marley Garcia Silva","Masculino","Chemistry","Humanas","Ciências Exatas e da Terra","humanities",2,0.8597071199999999,"Humanities",2,0.92468035,1,"Muito Baixa","Baixa produção",1,3,35,48,"INSTITUTO FEDERAL DE EDUCACAO CIENCIA E TECNOLOGIA DE BRASILIA",4,1,"IGC Alto","INSTITUTO FEDERAL","publica_federal","IES Pública Federal",1,"PUBLICA","PUBLICA FEDERAL","Centro-Oeste","DF",5,1,1,1,1,1,0,"https://openalex.org/A5021564260","2014 (PIBIC-EM 2014-2016); 2016 (CNPq 07/2016); 2018 (CNPq 05/2018); 2020 (CNPq 13/2020); 2022 (CNPq 35/2022)","2014-2016; 2016-2018; 2018-2020; 2020-2021; 2022-2024","2014-2024",10
80,"Debora Leite Silvano","Feminino","Business","Sociais Aplicadas","Ciências Sociais Aplicadas","business administration",202,60.74031057000006,"Business administration",72,21.20281752,8,"Média","Média produção",7,664,533,48,"INSTITUTO FEDERAL DE EDUCACAO CIENCIA E TECNOLOGIA DE BRASILIA",4,1,"IGC Alto","INSTITUTO FEDERAL","publica_federal","IES Pública Federal",1,"PUBLICA","PUBLICA FEDERAL","Centro-Oeste","DF",1,0,0,0,0,0,1,"https://openalex.org/A5043586294","2024 (CNPq 07/2024)","2024-2027","2024-2027",3
81,"Lorenna Silva Oliveira Costa","Feminino","Philosophy","Humanas","Ciências Humanas","humanities",18,7.2510355,"Humanities",17,10.48936603,4,"Baixa","Baixa produção",0,22,29,49,"INSTITUTO FEDERAL DE EDUCACAO CIENCIA E TECNOLOGIA DE GOIAS",3,1,"IGC Médio","INSTITUTO FEDERAL","publica_federal","IES Pública Federal",1,"PUBLICA","PUBLICA FEDERAL","Centro-Oeste","GO",2,0,0,0,0,1,1,"https://openalex.org/A5089627674","2022 (CNPq 35/2022); 2024 (CNPq 07/2024)","2022-2024; 2024-2027","2022-2027",5
82,"Ruberley Rodrigues de Souza","Masculino","Philosophy","Humanas","Ciências Humanas","humanities",7,3.00488648,"Humanities",6,3.63057479,1,"Muito Baixa","Baixa produção",0,9,1,49,"INSTITUTO FEDERAL DE EDUCACAO CIENCIA E TECNOLOGIA DE GOIAS",3,1,"IGC Médio","INSTITUTO FEDERAL","publica_federal","IES Pública Federal",1,"PUBLICA","PUBLICA FEDERAL","Centro-Oeste","GO",2,1,1,0,0,0,0,"https://openalex.org/A5102892992","2014 (PIBIC-EM 2014-2016); 2016 (CNPq 07/2016)","2014-2016; 2016-2018","2014-2018",4
83,"Paulo Francinete Silva Júnior","Masculino","Art","Humanas","Linguística, Letras e Artes","humanities",1,0.4729735,"Humanities",1,0.35493273,1,"Muito Baixa","Baixa produção",0,1,1,49,"INSTITUTO FEDERAL DE EDUCACAO CIENCIA E TECNOLOGIA DE GOIAS",3,1,"IGC Médio","INSTITUTO FEDERAL","publica_federal","IES Pública Federal",1,"PUBLICA","PUBLICA FEDERAL","Centro-Oeste","GO",1,0,0,0,1,0,0,"https://openalex.org/A5044763452","2020 (CNPq 13/2020)","2020-2021","2020-2021",1
84,"Écio Naves Duarte","Masculino","Computer science","Humanas","Ciências Exatas e da Terra","humanities",8,3.133734969999999,"Humanities",3,1.30893534,3,"Baixa","Baixa produção",1,15,34,49,"INSTITUTO FEDERAL DE EDUCACAO CIENCIA E TECNOLOGIA DE GOIAS",3,1,"IGC Médio","INSTITUTO FEDERAL","publica_federal","IES Pública Federal",1,"PUBLICA","PUBLICA FEDERAL","Centro-Oeste","GO",1,0,0,1,0,0,0,"https://openalex.org/A5059387032","2018 (CNPq 05/2018)","2018-2020","2018-2020",2
85,"Alan Carlos da Costa","Masculino","Biology","Multidisciplinar","Ciências Biológicas","horticulture",15,6.263760874,"Horticulture",9,3.90192405,3,"Baixa","Baixa produção",2,16,31,49,"INSTITUTO FEDERAL DE EDUCACAO CIENCIA E TECNOLOGIA DE GOIAS",3,1,"IGC Médio","INSTITUTO FEDERAL","publica_federal","IES Pública Federal",1,"PUBLICA","PUBLICA FEDERAL","Centro-Oeste","GO",3,0,0,0,1,1,1,"https://openalex.org/A5104223247","2020 (CNPq 13/2020); 2022 (CNPq 35/2022); 2024 (CNPq 07/2024)","2020-2021; 2022-2024; 2024-2027","2020-2027",7
86,"Fabiano Guimarães Silva","Masculino","Biology","Multidisciplinar","Ciências Biológicas","botany",191,85.87315644599997,"Botany",110,44.57297143599999,24,"Muito Alta","Alta produção",62,216,2333,49,"INSTITUTO FEDERAL DE EDUCACAO CIENCIA E TECNOLOGIA DE GOIAS",3,1,"IGC Médio","INSTITUTO FEDERAL","publica_federal","IES Pública Federal",1,"PUBLICA","PUBLICA FEDERAL","Centro-Oeste","GO",3,1,1,1,0,0,0,"https://openalex.org/A5047614255","2014 (PIBIC-EM 2014-2016); 2016 (CNPq 07/2016); 2018 (CNPq 05/2018)","2014-2016; 2016-2018; 2018-2020","2014-2020",6
87,"Osvaldo Borges Pinto Junior","Masculino","Environmental science","Multidisciplinar","Multidisciplinar","ecology",65,35.75740023000002,"Ecology",51,13.75555728,20,"Alta","Alta produção",27,105,1015,50,"INSTITUTO FEDERAL DE EDUCACAO CIENCIA E TECNOLOGIA DE MATO GROSSO",3,1,"IGC Médio","INSTITUTO FEDERAL","publica_federal","IES Pública Federal",1,"PUBLICA","PUBLICA FEDERAL","Centro-Oeste","MT",1,0,0,0,1,0,0,"https://openalex.org/A5037091849","2020 (CNPq 13/2020)","2020-2021","2020-2021",1
88,"Wander Miguel de Barros","Masculino","Biology","Multidisciplinar","Ciências Biológicas","food science",27,7.487813065000002,"Food science",21,10.26107272,10,"Média","Média produção",11,34,266,50,"INSTITUTO FEDERAL DE EDUCACAO CIENCIA E TECNOLOGIA DE MATO GROSSO",3,1,"IGC Médio","INSTITUTO FEDERAL","publica_federal","IES Pública Federal",1,"PUBLICA","PUBLICA FEDERAL","Centro-Oeste","MT",1,0,0,0,1,0,0,"https://openalex.org/A5083124884","2020 (CNPq 13/2020)","2020-2021","2020-2021",1
89,"Erineudo de Lima Canuto","Masculino","Biology","Multidisciplinar","Ciências Biológicas","horticulture",7,3.93127171,"Horticulture",6,2.33559804,3,"Baixa","Baixa produção",2,7,225,50,"INSTITUTO FEDERAL DE EDUCACAO CIENCIA E TECNOLOGIA DE MATO GROSSO",3,1,"IGC Médio","INSTITUTO FEDERAL","publica_federal","IES Pública Federal",1,"PUBLICA","PUBLICA FEDERAL","Centro-Oeste","MT",2,0,0,0,0,1,1,"https://openalex.org/A5032455295","2022 (CNPq 35/2022); 2024 (CNPq 07/2024)","2022-2024; 2024-2027","2022-2027",5
90,"Marcelo Estevam","Masculino","Physics","Multidisciplinar","Ciências Exatas e da Terra","genetics",8,3.00696552,"Genetics",3,0.54956746,5,"Média","Média produção",1,16,56,50,"INSTITUTO FEDERAL DE EDUCACAO CIENCIA E TECNOLOGIA DE MATO GROSSO",3,1,"IGC Médio","INSTITUTO FEDERAL","publica_federal","IES Pública Federal",1,"PUBLICA","PUBLICA FEDERAL","Centro-Oeste","MT",1,0,0,0,0,1,0,"https://openalex.org/A5090983432","2022 (CNPq 35/2022)","2022-2024","2022-2024",2
91,"Ademir Jose Conte","Masculino","Biology","Multidisciplinar","Ciências Biológicas","animal science",15,3.98010083,"Animal science",15,7.58342345,5,"Média","Média produção",2,18,99,50,"INSTITUTO FEDERAL DE EDUCACAO CIENCIA E TECNOLOGIA DE MATO GROSSO",3,1,"IGC Médio","INSTITUTO FEDERAL","publica_federal","IES Pública Federal",1,"PUBLICA","PUBLICA FEDERAL","Centro-Oeste","MT",2,1,1,0,0,0,0,"https://openalex.org/A5056354572","2014 (PIBIC-EM 2014-2016); 2016 (CNPq 07/2016)","2014-2016; 2016-2018","2014-2018",4
92,"Felipe Fernandes de Oliveira","Masculino","Materials science","Humanas","Multidisciplinar","humanities",6,3.93764666,"Humanities",5,2.22665696,4,"Baixa","Baixa produção",2,17,69,51,"INSTITUTO FEDERAL DE EDUCACAO CIENCIA E TECNOLOGIA DE MATO GROSSO DO SUL",3,1,"IGC Médio","INSTITUTO FEDERAL","publica_federal","IES Pública Federal",1,"PUBLICA","PUBLICA FEDERAL","Centro-Oeste","MS",1,0,0,0,0,1,0,"https://openalex.org/A5058718147","2022 (CNPq 35/2022)","2022-2024","2022-2024",2
93,"Marco Hiroshi Naka","Masculino","Computer science","Multidisciplinar","Ciências Exatas e da Terra","lubrication",15,7.830881149999999,"Lubrication",11,7.64473598,10,"Média","Média produção",10,36,546,51,"INSTITUTO FEDERAL DE EDUCACAO CIENCIA E TECNOLOGIA DE MATO GROSSO DO SUL",3,1,"IGC Médio","INSTITUTO FEDERAL","publica_federal","IES Pública Federal",1,"PUBLICA","PUBLICA FEDERAL","Centro-Oeste","MS",1,0,0,1,0,0,0,"https://openalex.org/A5013970591","2018 (CNPq 05/2018)","2018-2020","2018-2020",2
94,"Danilo Ribeiro de Sá Teles","Masculino","Physics","Humanas","Ciências Exatas e da Terra","humanities",4,1.56069708,"Humanities",4,2.0059484,1,"Muito Baixa","Baixa produção",0,9,5,51,"INSTITUTO FEDERAL DE EDUCACAO CIENCIA E TECNOLOGIA DE MATO GROSSO DO SUL",3,1,"IGC Médio","INSTITUTO FEDERAL","publica_federal","IES Pública Federal",1,"PUBLICA","PUBLICA FEDERAL","Centro-Oeste","MS",1,0,0,0,1,0,0,"https://openalex.org/A5036317610","2020 (CNPq 13/2020)","2020-2021","2020-2021",1
95,"Luiz Simão Staszczak","Masculino","Physics","Humanas","Ciências Exatas e da Terra","humanities",1,0.48983404,"Humanities",1,0.41073182,0,"Muito Baixa","Baixa produção",0,1,0,51,"INSTITUTO FEDERAL DE EDUCACAO CIENCIA E TECNOLOGIA DE MATO GROSSO DO SUL",3,1,"IGC Médio","INSTITUTO FEDERAL","publica_federal","IES Pública Federal",1,"PUBLICA","PUBLICA FEDERAL","Centro-Oeste","MS",2,1,1,0,0,0,0,"https://openalex.org/A5083962496","2014 (PIBIC-EM 2014-2016)","2014-2016","2014-2016",2
96,"Roselene Ferreira Oliveira","Feminino","Biology","Multidisciplinar","Ciências Biológicas","food science",18,6.057291835,"Food science",14,5.91158047,5,"Média","Média produção",5,25,270,51,"INSTITUTO FEDERAL DE EDUCACAO CIENCIA E TECNOLOGIA DE MATO GROSSO DO SUL",3,1,"IGC Médio","INSTITUTO FEDERAL","publica_federal","IES Pública Federal",1,"PUBLICA","PUBLICA FEDERAL","Centro-Oeste","MS",1,0,0,0,0,0,1,"https://openalex.org/A5039007449","2024 (CNPq 07/2024)","2024-2027","2024-2027",3
97,"Tatiane Alfonso de Araujo","Feminino","Chemistry","Multidisciplinar","Ciências Exatas e da Terra","chromatography",12,8.22148289,"Chromatography",12,6.60449562,10,"Média","Média produção",11,15,335,51,"INSTITUTO FEDERAL DE EDUCACAO CIENCIA E TECNOLOGIA DE MATO GROSSO DO SUL",3,1,"IGC Médio","INSTITUTO FEDERAL","publica_federal","IES Pública Federal",1,"PUBLICA","PUBLICA FEDERAL","Centro-Oeste","MS",1,0,1,0,0,0,0,"https://openalex.org/A5111947784","2016 (CNPq 07/2016)","2016-2018","2016-2018",2
98,"Gislayne Elisana Goncalves","Feminino","Chemistry","Engenharias","Ciências Exatas e da Terra","chemical engineering",7,2.13488678,"Chemical engineering",4,1.38468706,3,"Baixa","Baixa produção",0,14,17,52,"INSTITUTO FEDERAL DE EDUCACAO CIENCIA E TECNOLOGIA DE MINAS GERAIS",4,1,"IGC Alto","INSTITUTO FEDERAL","publica_federal","IES Pública Federal",1,"PUBLICA","PUBLICA FEDERAL","Sudeste","MG",1,0,0,0,0,0,1,"https://openalex.org/A5031452541","2024 (CNPq 07/2024)","2024-2027","2024-2027",3
99,"Fernando Gomes Braga","Masculino","Geography","Humanas","Ciências Humanas","humanities",12,4.46758455,"Humanities",13,7.164158130000001,2,"Baixa","Baixa produção",1,19,25,52,"INSTITUTO FEDERAL DE EDUCACAO CIENCIA E TECNOLOGIA DE MINAS GERAIS",4,1,"IGC Alto","INSTITUTO FEDERAL","publica_federal","IES Pública Federal",1,"PUBLICA","PUBLICA FEDERAL","Sudeste","MG",2,0,0,0,1,1,0,"https://openalex.org/A5004955470","2020 (CNPq 13/2020); 2022 (CNPq 35/2022)","2020-2021; 2022-2024","2020-2024",4
100,"Neimar de Freitas Duarte","Masculino","Biology","Humanas","Ciências Biológicas","humanities",32,12.765830585,"Humanities",19,9.23792315,7,"Média","Média produção",3,55,159,52,"INSTITUTO FEDERAL DE EDUCACAO CIENCIA E TECNOLOGIA DE MINAS GERAIS",4,1,"IGC Alto","INSTITUTO FEDERAL","publica_federal","IES Pública Federal",1,"PUBLICA","PUBLICA FEDERAL","Sudeste","MG",2,0,1,1,0,0,0,"https://openalex.org/A5014311875","2016 (CNPq 07/2016); 2018 (CNPq 05/2018)","2016-2018; 2018-2020","2016-2020",4
101,"Lydia Armond Muzzi","Feminino","Art","Humanas","Linguística, Letras e Artes","humanities",1,0.5010607,"Humanities",1,0.72061795,0,"Muito Baixa","Baixa produção",0,2,0,52,"INSTITUTO FEDERAL DE EDUCACAO CIENCIA E TECNOLOGIA DE MINAS GERAIS",4,1,"IGC Alto","INSTITUTO FEDERAL","publica_federal","IES Pública Federal",1,"PUBLICA","PUBLICA FEDERAL","Sudeste","MG",2,1,1,0,0,0,0,"https://openalex.org/A5034254236","2014 (PIBIC-EM 2014-2016)","2014-2016","2014-2016",2
102,"Marcos Barros Luiz","Masculino","Biology","Multidisciplinar","Ciências Biológicas","venom",13,5.53936935,"Venom",8,4.30627023,6,"Média","Média produção",4,15,155,53,"INSTITUTO FEDERAL DE EDUCACAO CIENCIA E TECNOLOGIA DE RONDONIA",3,1,"IGC Médio","INSTITUTO FEDERAL","publica_federal","IES Pública Federal",1,"PUBLICA","PUBLICA FEDERAL","Norte","RO",1,0,0,0,0,0,1,"https://openalex.org/A5048839336","2024 (CNPq 07/2024)","2024-2027","2024-2027",3
103,"Giselle Cavalcante Saldanha","Feminino","Biology","Multidisciplinar","Ciências Biológicas","amazon rainforest",7,1.79283147,"Amazon rainforest",6,4.703506710000001,2,"Baixa","Baixa produção",2,7,42,53,"INSTITUTO FEDERAL DE EDUCACAO CIENCIA E TECNOLOGIA DE RONDONIA",3,1,"IGC Médio","INSTITUTO FEDERAL","publica_federal","IES Pública Federal",1,"PUBLICA","PUBLICA FEDERAL","Norte","RO",5,1,1,1,1,1,0,"https://openalex.org/A5013624267","2014 (PIBIC-EM 2014-2016); 2016 (CNPq 07/2016); 2018 (CNPq 05/2018); 2020 (CNPq 13/2020); 2022 (CNPq 35/2022)","2014-2016; 2016-2018; 2018-2020; 2020-2021; 2022-2024","2014-2024",10
104,"Clovis Antonio Petry","Masculino","Computer science","Engenharias","Ciências Exatas e da Terra","electrical engineering",34,14.87619952,"Electrical engineering",27,9.858994019999997,8,"Média","Média produção",8,50,249,54,"INSTITUTO FEDERAL DE EDUCACAO CIENCIA E TECNOLOGIA DE SANTA CATARINA",4,1,"IGC Alto","INSTITUTO FEDERAL","publica_federal","IES Pública Federal",1,"PUBLICA","PUBLICA FEDERAL","Sul","SC",2,0,0,0,0,1,1,"https://openalex.org/A5049473323","2022 (CNPq 35/2022); 2024 (CNPq 07/2024)","2022-2024; 2024-2027","2022-2027",5
105,"Jaciara Zarpellon Mazo","Feminino","Biology","Multidisciplinar","Ciências Biológicas","bacteria",7,2.98923323,"Bacteria",6,2.65427386,4,"Baixa","Baixa produção",3,8,78,54,"INSTITUTO FEDERAL DE EDUCACAO CIENCIA E TECNOLOGIA DE SANTA CATARINA",4,1,"IGC Alto","INSTITUTO FEDERAL","publica_federal","IES Pública Federal",1,"PUBLICA","PUBLICA FEDERAL","Sul","SC",3,0,1,1,1,0,0,"https://openalex.org/A5085524484","2016 (CNPq 07/2016); 2018 (CNPq 05/2018); 2020 (CNPq 13/2020)","2016-2018; 2018-2020; 2020-2021","2016-2021",5
106,"Valdir Noll","Masculino","Physics","Humanas","Ciências Exatas e da Terra","humanities",7,2.50430338,"Humanities",6,2.86253967,2,"Baixa","Baixa produção",0,13,7,54,"INSTITUTO FEDERAL DE EDUCACAO CIENCIA E TECNOLOGIA DE SANTA CATARINA",4,1,"IGC Alto","INSTITUTO FEDERAL","publica_federal","IES Pública Federal",1,"PUBLICA","PUBLICA FEDERAL","Sul","SC",2,1,1,0,0,0,0,"https://openalex.org/A5009419358","2014 (PIBIC-EM 2014-2016)","2014-2016","2014-2016",2
107,"Thiago Pedro Donadon Homem","Masculino","Computer science","Multidisciplinar","Ciências Exatas e da Terra","artificial intelligence",24,15.26934763,"Artificial intelligence",18,10.0684932,10,"Média","Média produção",10,29,230,55,"INSTITUTO FEDERAL DE EDUCACAO CIENCIA E TECNOLOGIA DE SAO PAULO",4,1,"IGC Alto","INSTITUTO FEDERAL","publica_federal","IES Pública Federal",1,"PUBLICA","PUBLICA FEDERAL","Sudeste","SP",2,0,0,0,0,1,1,"https://openalex.org/A5075067827","2022 (CNPq 35/2022); 2024 (CNPq 07/2024)","2022-2024; 2024-2027","2022-2027",5
108,"Karina Maretti Strangueto","Feminino","Physics","Humanas","Ciências Exatas e da Terra","humanities",3,2.2156808,"Humanities",2,1.34231935,1,"Muito Baixa","Baixa produção",0,3,2,55,"INSTITUTO FEDERAL DE EDUCACAO CIENCIA E TECNOLOGIA DE SAO PAULO",4,1,"IGC Alto","INSTITUTO FEDERAL","publica_federal","IES Pública Federal",1,"PUBLICA","PUBLICA FEDERAL","Sudeste","SP",1,0,0,0,1,0,0,"https://openalex.org/A5071011665","2020 (CNPq 13/2020)","2020-2021","2020-2021",1
109,"Paulo Marcos de Aguiar","Masculino","Political science","Humanas","Ciências Humanas","humanities",1,0.566509,"Humanities",2,1.5791801,0,"Muito Baixa","Baixa produção",0,3,0,55,"INSTITUTO FEDERAL DE EDUCACAO CIENCIA E TECNOLOGIA DE SAO PAULO",4,1,"IGC Alto","INSTITUTO FEDERAL","publica_federal","IES Pública Federal",1,"PUBLICA","PUBLICA FEDERAL","Sudeste","SP",2,1,1,0,0,0,0,"https://openalex.org/A5087495953","2014 (PIBIC-EM 2014-2016)","2014-2016","2014-2016",2
110,"Priscila Braga Caliope","Feminino","Materials science","Multidisciplinar","Multidisciplinar","composite material",3,1.92138834,"Composite material",3,1.24676609,2,"Baixa","Baixa produção",2,4,38,55,"INSTITUTO FEDERAL DE EDUCACAO CIENCIA E TECNOLOGIA DE SAO PAULO",4,1,"IGC Alto","INSTITUTO FEDERAL","publica_federal","IES Pública Federal",1,"PUBLICA","PUBLICA FEDERAL","Sudeste","SP",1,0,0,1,0,0,0,"https://openalex.org/A5020877758","2018 (CNPq 05/2018)","2018-2020","2018-2020",2
